#,Title,Artist,Movie,Duration,YouTube URL,Video ID,Year
391,Meant to Be (ft. Florida Georgia Line),Bebe Rexha,Expectations,2:43,https://www.youtube.com/watch?v=zDoHq3dLXPw,zDoHq3dLXPw,2017
392,Little Talks,Of Monsters and Men,My Head Is an Animal,4:26,https://www.youtube.com/watch?v=ghb6eDopW8I,ghb6eDopW8I,2011
393,Riptide,Vance Joy,Dream Your Life Away,3:24,https://www.youtube.com/watch?v=uJ_1HMAGb4k,uJ_1HMAGb4k,2013
394,A Thousand Years,Christina Perri,Lovestrong,4:45,https://www.youtube.com/watch?v=rtOvBOTyX00,rtOvBOTyX00,2011
395,Say You Won't Let Go,James Arthur,Back from the Edge,3:31,https://www.youtube.com/watch?v=oPK0K1Y1iSs,oPK0K1Y1iSs,2016
396,Impossible,James Arthur,James Arthur,3:29,https://www.youtube.com/watch?v=M048G3wJ9DQ,M048G3wJ9DQ,2012
397,Fight Song,Rachel Platten,Wildfire,3:24,https://www.youtube.com/watch?v=xo1VInw-SKc,xo1VInw-SKc,2015
398,Shots (Broiler Remix),Imagine Dragons,Night Visions,3:35,https://www.youtube.com/watch?v=V4L4sS1SqcQ,V4L4sS1SqcQ,2015
399,I Want It That Way,Backstreet Boys,Millennium,3:33,https://www.youtube.com/watch?v=4fndeDfaWCg,4fndeDfaWCg,1999
400,Shape of My Heart,Backstreet Boys,Black & Blue,3:50,https://www.youtube.com/watch?v=C7s9bcNwmqg,C7s9bcNwmqg,2000
401,Bye Bye Bye,*NSYNC,No Strings Attached,3:20,https://www.youtube.com/watch?v=Eo-KmOd3i7s,Eo-KmOd3i7s,2000
402,It's Gonna Be Me,*NSYNC,No Strings Attached,3:12,https://www.youtube.com/watch?v=fxVVgP6S5TY,fxVVgP6S5TY,2000
403,As Long as You Love Me,Backstreet Boys,Backstreet Boys,3:34,https://www.youtube.com/watch?v=0Gl2QnHNpkA,0Gl2QnHNpkA,1997
404,Everybody (Backstreet's Back),Backstreet Boys,Backstreet's Back,4:45,https://www.youtube.com/watch?v=6M6samPEMpM,6M6samPEMpM,1997
405,Sexy and I Know It,LMFAO,Sexy and I Know It,3:19,https://www.youtube.com/watch?v=wyx6JDQCxEc,wyx6JDQCxEc,2011
406,Gentleman,PSY,Psy 6 (Six Rules),3:14,https://www.youtube.com/watch?v=ASO_zypdnsQ,ASO_zypdnsQ,2013
407,Price Tag (ft. B.o.B),Jessie J,Who You Are,3:43,https://www.youtube.com/watch?v=qMxX-QOV9tI,qMxX-QOV9tI,2011
408,Domino,Jessie J,Who You Are,3:51,https://www.youtube.com/watch?v=U0WtT7aXvE4,U0WtT7aXvE4,2011
409,Bang Bang (ft. Ariana Grande & Nicki Minaj),Jessie J,Sweet Talker,3:19,https://www.youtube.com/watch?v=0HD997TRRgE,0HD997TRRgE,2014
410,Bad Blood,Florence and the Machine,Ceremonials,4:55,https://www.youtube.com/watch?v=Z4b4Ynmn2pA,Z4b4Ynmn2pA,2011
411,Focus,Ariana Grande,Dangerous Woman,3:31,https://www.youtube.com/watch?v=lfwFcD0rPcg,lfwFcD0rPcg,2015
412,Dangerous Woman,Ariana Grande,Dangerous Woman,3:55,https://www.youtube.com/watch?v=9WbCfHptLDs,9WbCfHptLDs,2016
413,One Last Time,Ariana Grande,My Everything,3:17,https://www.youtube.com/watch?v=Wg92RrNhB8s,Wg92RrNhB8s,2015
414,We Are Never Ever Getting Back Together,Taylor Swift,Red,3:12,https://www.youtube.com/watch?v=WA4iX5D9Z64,WA4iX5D9Z64,2012
415,I Knew You Were Trouble,Taylor Swift,Red,3:39,https://www.youtube.com/watch?v=vNoKguSdi4Q,vNoKguSdi4Q,2012
416,You Need to Calm Down,Taylor Swift,Lover,2:51,https://www.youtube.com/watch?v=Dkk9gvTmCXY,Dkk9gvTmCXY,2019
417,ME! (ft. Brendon Urie),Taylor Swift,Lover,3:13,https://www.youtube.com/watch?v=FuXNumBwDOM,FuXNumBwDOM,2019
418,Paper Hearts,Tori Kelly,Unbreakable Smile,3:19,https://www.youtube.com/watch?v=y8S5eAYh4dE,y8S5eAYh4dE,2015
419,Breathing,Tori Kelly,Unbreakable Smile,3:24,https://www.youtube.com/watch?v=VBzFQ5uPjVo,VBzFQ5uPjVo,2015
420,Sweater Weather,The Neighbourhood,I Love You.,4:00,https://www.youtube.com/watch?v=GCdwKhTtNNw,GCdwKhTtNNw,2013
421,Daddy Issues,The Neighbourhood,I Love You.,4:20,https://www.youtube.com/watch?v=D3G6T-XfzAc,D3G6T-XfzAc,2014
422,Death of a Bachelor,Panic! at the Disco,Death of a Bachelor,3:23,https://www.youtube.com/watch?v=R03cqGg40GU,R03cqGg40GU,2015
423,I Write Sins Not Tragedies,Panic! at the Disco,A Fever You Can't Sweat Out,3:06,https://www.youtube.com/watch?v=vc6vs-l5dkc,vc6vs-l5dkc,2006
424,Centuries,Fall Out Boy,American Beauty / American Psycho,3:48,https://www.youtube.com/watch?v=LkIWmsP3c_s,LkIWmsP3c_s,2014
425,Sugar We're Goin Down,Fall Out Boy,From Under the Cork Tree,3:49,https://www.youtube.com/watch?v=uhG-vLZrb-g,uhG-vLZrb-g,2005
426,This Is Me Trying,Taylor Swift,Folklore,3:15,https://www.youtube.com/watch?v=0LSy3HHN7Zc,0LSy3HHN7Zc,2020
427,august,Taylor Swift,Folklore,4:21,https://www.youtube.com/watch?v=nn_0zPAfyoA,nn_0zPAfyoA,2020
428,Fortnight (ft. Post Malone),Taylor Swift,The Tortured Poets Department,3:48,https://www.youtube.com/watch?v=q3zqJs7JUCQ,q3zqJs7JUCQ,2024
429,Espresso,Sabrina Carpenter,Short n' Sweet,2:55,https://www.youtube.com/watch?v=eVli-tstM5E,eVli-tstM5E,2024
430,Please Please Please,Sabrina Carpenter,Short n' Sweet,3:06,https://www.youtube.com/watch?v=cF1Na4AIecM,cF1Na4AIecM,2024
431,Birds of a Feather,Billie Eilish,Hit Me Hard and Soft,3:30,https://www.youtube.com/watch?v=1eJZoBLWGps,1eJZoBLWGps,2024
432,LUNCH,Billie Eilish,Hit Me Hard and Soft,2:59,https://www.youtube.com/watch?v=OSFD7E3FLlE,OSFD7E3FLlE,2024
433,We Can't Be Friends,Ariana Grande,eternal sunshine,3:48,https://www.youtube.com/watch?v=KNtJGQkq0fU,KNtJGQkq0fU,2024
434,Die with a Smile,Lady Gaga & Bruno Mars,Single,4:11,https://www.youtube.com/watch?v=kPa7bsKwL-c,kPa7bsKwL-c,2024
435,Apt.,ROSÉ & Bruno Mars,Single,2:49,https://www.youtube.com/watch?v=ekr2nIex040,ekr2nIex040,2024
436,Too Sweet,Hozier,Unreal Unearth,4:11,https://www.youtube.com/watch?v=y6hTkP-IcvQ,y6hTkP-IcvQ,2024
437,Beautiful Things,Benson Boone,Fireworks & Rollerblades,3:00,https://www.youtube.com/watch?v=oUNgJWrNXGk,oUNgJWrNXGk,2024
438,Stick Season,Noah Kahan,Stick Season,3:02,https://www.youtube.com/watch?v=U-Z3nD7Xv7s,U-Z3nD7Xv7s,2022
439,Greedy,Tate McRae,Think Later,2:11,https://www.youtube.com/watch?v=6Vmujz5VJp0,6Vmujz5VJp0,2023
440,Water,Tyla,Tyla,3:20,https://www.youtube.com/watch?v=XcKRA4s7SkU,XcKRA4s7SkU,2023
441,Lose Control,Teddy Swims,I've Tried Everything But Therapy,3:30,https://www.youtube.com/watch?v=uAOrGbxK_4g,uAOrGbxK_4g,2023
442,Houdini,Dua Lipa,Radical Optimism,3:05,https://www.youtube.com/watch?v=BHl3pU5b7Mc,BHl3pU5b7Mc,2023
443,Train Wreck,James Arthur,Back from the Edge,3:27,https://www.youtube.com/watch?v=9-4w_9HdDY8,9-4w_9HdDY8,2016
444,Stronger,Kelly Clarkson,Stronger,3:41,https://www.youtube.com/watch?v=Xn676-fLq7I,Xn676-fLq7I,2011
445,Since U Been Gone,Kelly Clarkson,Breakaway,3:08,https://www.youtube.com/watch?v=R7UrFYvl5TE,R7UrFYvl5TE,2004
446,Because of You,Kelly Clarkson,Breakaway,3:39,https://www.youtube.com/watch?v=Ra-Om7UMSJc,Ra-Om7UMSJc,2004
447,The Middle,Zedd Maren Morris Grey,The Middle,3:04,https://www.youtube.com/watch?v=M9CkWdFxqjE,M9CkWdFxqjE,2018
448,Stay,Zedd & Alessia Cara,Stay,3:30,https://www.youtube.com/watch?v=n1a7o44WxNo,n1a7o44WxNo,2017
449,Enemy (with JID),Imagine Dragons,Arcane,2:53,https://www.youtube.com/watch?v=D9G1VOjN_84,D9G1VOjN_84,2021
450,Happy Now,Kygo & Sandro Cavazza,Stargazing,3:31,https://www.youtube.com/watch?v=fDp6cG7UQek,fDp6cG7UQek,2018
451,It Ain't Me (with Selena Gomez),Kygo,Stargazing,3:40,https://www.youtube.com/watch?v=u9Dg-g7t2l4,u9Dg-g7t2l4,2017
452,Firestone (ft. Conrad Sewell),Kygo,Cloud Nine,4:31,https://www.youtube.com/watch?v=9Sc-ir2UwGU,9Sc-ir2UwGU,2014
453,Hey Brother,Avicii,True,4:15,https://www.youtube.com/watch?v=6Cp6mKbRTQY,6Cp6mKbRTQY,2013
454,Addicted to You,Avicii,True,2:28,https://www.youtube.com/watch?v=0LaUwXfDHVE,0LaUwXfDHVE,2014
455,Sunset Lover,Petit Biscuit,Presence,3:57,https://www.youtube.com/watch?v=kQh_iKMZxvU,kQh_iKMZxvU,2017
